name,hotel_address,city,latitude,longitude
Austria Trend Parkhotel Sch nbrunn Wien,Hietzinger Hauptstra e 10 14 13 Hietzing 1130 Vienna Austria,Vienna,48.1866506,16.3023375
Hotel Raffaello,Viale Certosa 108 Certosa 20156 Milan Italy,Milan,45.494861,9.141551
London Hilton on Park Lane,22 Park Lane Westminster Borough London W1K 1BE United Kingdom,London,51.5055513,-0.1501698
Victoire Germain,9 rue Gr goire de Tours 6th arr 75006 Paris France,Paris,48.853299,2.337993
Holiday Inn London Kensington,Wrights Lane Kensington and Chelsea London W8 5SP United Kingdom,London,51.499981,-0.1928791
InterContinental Amstel Amsterdam,Professor Tulpplein 1 Amsterdam City Center 1018 GX Amsterdam Netherlands,Amsterdam,52.3600068,4.9051643
H tel Le Royal Monceau Raffles Paris,37 Avenue Hoche 8th arr 75008 Paris France,Paris,48.8756359,2.3004967
The Nadler Victoria,10 Palace Place Westminster Borough London SW1E 5BW United Kingdom,London,51.4990259,-0.1427453
New Linden Hotel,59 Leinster Square Kensington and Chelsea London W2 4PS United Kingdom,London,51.5133832,-0.1926617
Swiss tel Amsterdam,Damrak 96 Amsterdam City Center 1012 LP Amsterdam Netherlands,Amsterdam,52.3735266,4.8933041
Hotel City Central,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,Vienna,NA,NA
Imperial Riding School Renaissance Vienna Hotel,Ungargasse 60 03 Landstra e 1030 Vienna Austria,Vienna,48.1966396,16.3863822
H tel Montmartre Mon Amour,7 Rue Paul Albert 18th arr 75018 Paris France,Paris,48.886687,2.3449332
Batty Langley s,12 Folgate Street City of London London E1 6BX United Kingdom,London,51.5208575,-0.0779503
Millennium Copthorne Hotels at Chelsea Football Club,Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom,London,51.481663,-0.1909565
Crowne Plaza London The City,19 New Bridge Street City of London London EC4V 6DB United Kingdom,London,51.5122429,-0.1045036
The Kensington Hotel,109 113 Queen s Gate Kensington and Chelsea London SW7 5LR United Kingdom,London,51.4925478,-0.1780611
Hotel Stendhal Place Vend me Paris MGallery by Sofitel,22 Rue Danielle Casanova 1st arr 75002 Paris France,Paris,48.8681455,2.3313064
Relais H tel du Vieux Paris,9 rue Git le Coeur 6th arr 75006 Paris France,Paris,48.8538608,2.3429487
Trinit Haussmann,41 rue Jean Baptiste Pigalle 9th arr 75009 Paris France,Paris,48.8800565,2.3342353
Radisson Blu Edwardian Mercer Street,20 Mercer Street Covent Garden Camden London WC2H 9HD United Kingdom,London,51.5139275,-0.1271506
Hotel Silver,Via Riccardo Lombardi 9 11 20153 Milan Italy,Milan,45.4589731,9.0687506
Villa Beaumarchais,5 rue des Arquebusiers 3rd arr 75003 Paris France,Paris,48.8589516,2.3670407
Der Wilhelmshof,Kleine Stadtgutgasse 4 02 Leopoldstadt 1020 Vienna Austria,Vienna,48.2185837,16.3881339
Mercure Milano Regency,Via G Arimondi 12 Sempione 20155 Milan Italy,Milan,45.4897688,9.1549451
London Suites,230 A Mile End Road Tower Hamlets London E1 4LJ United Kingdom,London,51.5215508,-0.0469238
H tel de Varenne,44 rue de Bourgogne 7th arr 75007 Paris France,Paris,48.8570275,2.3170282
Le Relais Montmartre,6 Rue Constance 18th arr 75018 Paris France,Paris,48.8854538,2.3335809
The Leonard Hotel,15 Seymour Street Westminster Borough London W1H 7JW United Kingdom,London,51.5147071,-0.1578291
Savoy Hotel Amsterdam,Ferdinand Bolstraat 194 Oud Zuid 1072 LW Amsterdam Netherlands,Amsterdam,52.3497431,4.8911908
Hotel Le Pera,17 Rue de Caumartin 9th arr 75009 Paris France,Paris,48.871309,2.3277079
Hotel de France Wien,Schottenring 3 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2146623,16.3627994
Hotel Auriga,Via G B Pirelli 7 Central Station 20124 Milan Italy,Milan,45.4858877,9.2042827
Grange St Paul s Hotel,10 Godliman Street City of London London EC4V 5AJ United Kingdom,London,51.5127625,-0.0997157
Staunton Hotel B B,13 15 Gower Street Camden London WC1E 6HE United Kingdom,London,51.520378,-0.1303414
The One Barcelona GL,277 Carrer de Proven a Eixample 08037 Barcelona Spain,Barcelona,41.3961448,2.1631674
Best Western Seraphine Kensington Olympia,225 High Street Kensington Kensington and Chelsea London W8 6SA United Kingdom,London,51.4992791,-0.1973593
Rosa Grand Milano Starhotels Collezione,Piazza Fontana 3 Milan City Center 20122 Milan Italy,Milan,45.4638223,9.1940273
Mercure Paris 17 me Saint Lazare Monceau,99 Bis Rue De Rome 17th arr 75017 Paris France,Paris,48.8837472,2.3186342
Small Luxury Hotel Altstadt Vienna,Kirchengasse 41 07 Neubau 1070 Vienna Austria,Vienna,48.2047761,16.3512515
Four Seasons Hotel Milano,Via Ges 6 8 Milan City Center 20121 Milan Italy,Milan,45.469339,9.195108
Fifty Four Boutique Hotel,54 Queens Gate Kensington and Chelsea London SW7 5JW United Kingdom,London,51.4963008,-0.1796853
Grand Hotel Wien,K rntner Ring 9 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2021105,16.3720841
Le Saint Hotel Paris,3 rue du Pr aux Clercs 7th arr 75007 Paris France,Paris,48.8565421,2.3303504
Luxury Suites Amsterdam,Oudeschans 75 Amsterdam City Center 1011 KW Amsterdam Netherlands,Amsterdam,52.3702613,4.9032489
Hotel Daniel Vienna,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,Vienna,NA,NA
TownHouse Duomo,Via Silvio Pellico 2 Milan City Center 20121 Milan Italy,Milan,45.4648822,9.1893265
Mercure Tour Eiffel Grenelle,64 Boulevard de Grenelle 15th arr 75015 Paris France,Paris,48.850448,2.2928845
Bilderberg Garden Hotel,Dijsselhofplantsoen 7 Oud Zuid 1077 BJ Amsterdam Netherlands,Amsterdam,52.3511447,4.8740764
Hotel ViennArt am Museumsquartier,Breite Gasse 9 07 Neubau 1070 Vienna Austria,Vienna,48.2035677,16.356445
FourSide Hotel Suites Vienna,Freytaggasse 25 27 21 Floridsdorf 1210 Vienna Austria,Vienna,48.2565936,16.4031426
Bulgari Hotel London,171 Knightsbridge Westminster Borough London SW7 1DW United Kingdom,London,51.5015721,-0.1628511
Hotel Serhs Rivoli Rambla,La Rambla 128 Ciutat Vella 08002 Barcelona Spain,Barcelona,41.3843222,2.1712893
Best Western Aulivia Op ra,4 Rue des Petites Ecuries 10th arr 75010 Paris France,Paris,48.8730552,2.3540112
The Victoria,10 West Temple Sheen London SW14 7RT United Kingdom,London,51.4611219,-0.2756216
Hyatt Regency Amsterdam,Sarphatistraat 104 Amsterdam City Center 1018 GV Amsterdam Netherlands,Amsterdam,52.3617751,4.9118187
Residence Henri IV,50 rue des Bernardins 5th arr 75005 Paris France,Paris,48.8481917,2.3490316
H tel Powers,52 rue Francois 1er 8th arr 75008 Paris France,Paris,48.8691409,2.3031503
H tel Cristal Champs Elys es,9 Rue de Washington 8th arr 75008 Paris France,Paris,48.8726814,2.3020866
Hotel Le petit Paris,214 rue Saint Jacques 5th arr 75005 Paris France,Paris,48.8452789,2.342295
Bermondsey Square Hotel A Bespoke Hotel,Tower Bridge Road Southwark London SE1 3UN United Kingdom,London,51.4991134,-0.0790969
Relais Du Louvre,19 Rue Des Pretres Saint Germain L Auxerrois 1st arr 75001 Paris France,Paris,48.8592264,2.340996
Ham Yard Hotel,One Ham Yard Westminster Borough London W1D 7DT United Kingdom,London,51.511174,-0.1349904
Novotel Paris 17,34 Avenue Porte d Asni res 17th arr 75017 Paris France,Paris,48.8920485,2.3023791
Hotel Sans Souci Wien,Burggasse 2 07 Neubau 1070 Vienna Austria,Vienna,48.204576,16.3563661
Drawing Hotel,17 rue de Richelieu 1st arr 75001 Paris France,Paris,48.8644382,2.3359148
The Ned,Poultry 27 City of London London EC2R 8AJ United Kingdom,London,51.5135929,-0.0907833
The Zetter Townhouse Clerkenwell,49 50 St John s Square Islington London EC1V 4JJ United Kingdom,London,51.5231564,-0.1035134
Britannia International Hotel Canary Wharf,163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom,London,51.5019097,-0.0232208
Hotel Best Western PLUS Alfa Aeropuerto,Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain,Barcelona,41.3283758,2.1129638
Hotel mbit Barcelona,Roger de Ll ria 17 Eixample 08010 Barcelona Spain,Barcelona,41.3907821,2.1717426
The Lanesborough,Hyde Park Corner Westminster Borough London SW1X 7TA United Kingdom,London,51.50303,-0.15242
Shaftesbury Hyde Park International,52 56 Inverness Terrace Westminster Borough London W2 3LB United Kingdom,London,51.5123968,-0.186124
Mercure Vaugirard Paris Porte De Versailles,69 Boulevard Victor 15th arr 75015 Paris France,Paris,48.8330649,2.2879617
H tel F licien by Elegancia,21 rue F licien David 16th arr 75016 Paris France,Paris,48.8493082,2.2743626
Intercontinental London The O2,1 Waterview Drive Greenwich London SE10 0TW United Kingdom,London,51.5024348,-0.0002497
Corus Hotel Hyde Park,Lancaster Gate Westminster Borough London W2 3LG United Kingdom,London,51.5119446,-0.179939
Hotel Midmost,Pelayo 14 Ciutat Vella 08001 Barcelona Spain,Barcelona,41.3856173,2.1659487
Sina De La Ville,Via Hoepli 6 Milan City Center 20121 Milan Italy,Milan,45.465957,9.192297
Best Western Premier Marais Grands Boulevards,112 boulevard de S bastopol 3rd arr 75003 Paris France,Paris,48.8687425,2.3541761
The Cleveland,39 40 Cleveland Square Westminster Borough London W2 6DA United Kingdom,London,51.5139692,-0.1828202
Les Matins de Paris Spa,3 rue Clauzel 9th arr 75009 Paris France,Paris,48.878932,2.3394182
Belfast,10 avenue Carnot 17th arr 75017 Paris France,Paris,48.8756435,2.2938788
Barcel Raval,Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain,Barcelona,41.3790126,2.1696339
The Ampersand Hotel,10 Harrington Road Kensington and Chelsea London SW7 3ER United Kingdom,London,51.4943077,-0.1755579
Renaissance Paris Arc de Triomphe Hotel,39 Avenue de Wagram 17th arr 75017 Paris France,Paris,48.8772093,2.2968266
Room Mate Anna,Carrer de Arag 271 Eixample 08007 Barcelona Spain,Barcelona,41.3929366,2.1653954
Hotel Mentana,Via Morigi 2 Milan City Center 20123 Milan Italy,Milan,45.4622972,9.1814695
Holiday Inn Paris Elys es,24 Rue De Miromesnil 8th arr 75008 Paris France,Paris,48.8730437,2.3161144
Hotel Square,3 Rue De Boulainvilliers 16th arr 75016 Paris France,Paris,48.851589,2.2777274
Norfolk Towers Paddington,34 Norfolk Place Paddington Westminster Borough London W2 1QW United Kingdom,London,51.5162883,-0.1721078
Hotel Carlton s Montmartre,55 Bld Rochechouart 9th arr 75009 Paris France,Paris,48.8819068,2.3410005
Suite Hotel 900 m zur Oper,Wiedner Hauptstra e 44 04 Wieden 1040 Vienna Austria,Vienna,48.1935235,16.3669145
9Hotel Republique,7 9 Rue Pierre Chausson 10th arr 75010 Paris France,Paris,48.8708419,2.3605864
K K Hotel George,1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,London,51.4918878,-0.1949706
NYX Milan,Piazza Quattro Novembre 3 Central Station 20124 Milan Italy,Milan,45.4868745,9.2018406
Hotel Gran Derby Suites,Loreto 28 Les Corts 08029 Barcelona Spain,Barcelona,41.3900104,2.1422396
Sall s Hotel Pere IV,Pallars 128 130 Sant Mart 08018 Barcelona Spain,Barcelona,41.3969273,2.192267
Catalonia Rigoletto,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain,Barcelona,41.385817,2.1256789
H tel Bourgogne Montana by MH,3 rue de Bourgogne 7th arr 75007 Paris France,Paris,48.8601927,2.318423
Hotel Royal Elys es,6 Avenue Victor Hugo 16th arr 75116 Paris France,Paris,48.8729666,2.2926226
Suites H tel Helzear Champs Elys es,49 Avenue Marceau 16th arr 75116 Paris France,Paris,48.8691399,2.2981024
Chiswick Rooms,407 Goldhawk Rd Chiswick London W6 0SA United Kingdom,London,51.4937409,-0.244896
Seven Hotel,20 rue Berthollet 5th arr 75005 Paris France,Paris,48.8389823,2.3455528
Hotel Op ra Richepanse,14 Rue du Chevalier de Saint George 1st arr 75001 Paris France,Paris,48.8686931,2.325211
W Amsterdam,Spuistraat 175 Amsterdam City Center 1012 VN Amsterdam Netherlands,Amsterdam,52.3727871,4.8900059
Acca Palace,Via Giovanni Nicotera 9 Niguarda 20161 Milan Italy,Milan,45.5099969,9.1739942
Melia Paris Vendome,8 Rue Cambon 1st arr 75001 Paris France,Paris,48.8668228,2.3257729
Hotel Abbot,Avenida Roma 23 Eixample 08029 Barcelona Spain,Barcelona,41.3815028,2.1449138
Royal Saint Honore,221 Rue Saint Honore 1st arr 75001 Paris France,Paris,48.8658792,2.3298903
Boutique H tel Konfidentiel,64 Rue de l Arbre Sec 1st arr 75001 Paris France,Paris,48.8612535,2.3426256
Cordial Theaterhotel Wien,Josefst dter Stra e 22 08 Josefstadt 1080 Vienna Austria,Vienna,NA,NA
Hotel Liberty,Viale Bligny 56 Milan City Center 20136 Milan Italy,Milan,45.4508673,9.1948659
Sheraton Grand London Park Lane,Piccadilly Westminster Borough London W1J 7BX United Kingdom,London,51.5092876,-0.1370062
Hotel Mozart,Piazza Gerusalemme 6 Sempione 20154 Milan Italy,Milan,45.4834133,9.1666361
Sofitel Paris Le Faubourg,15 Rue Boissy d Anglas 8th arr 75008 Paris France,Paris,48.868414,2.3213247
The Pelham Starhotels Collezione,15 Cromwell Place Kensington and Chelsea London SW7 2LA United Kingdom,London,51.4943935,-0.1750169
Villa Panth on,41 Rue Des Ecoles 5th arr 75005 Paris France,Paris,48.8488044,2.3469889
H tel Le Relais Saint Germain,9 Carrefour de l Od on 6th arr 75006 Paris France,Paris,48.8519208,2.338878
Radisson Blu Edwardian Vanderbilt,68 86 Cromwell Road Kensington Kensington and Chelsea London SW7 5BT United Kingdom,London,51.4953691,-0.1818966
Twenty Nevern Square Hotel,20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom,London,51.4915712,-0.1963192
Rainers Hotel Vienna,Gudrunstra e 184 10 Favoriten 1100 Vienna Austria,Vienna,48.1791893,16.3625367
Novotel London Canary Wharf,40 Marsh Wall Tower Hamlets London E14 9TP United Kingdom,London,51.5011704,-0.0232607
Holiday Inn London West,4 Portal Way Gypsy Corner A40 London W3 6RT United Kingdom,London,51.5210117,-0.2628618
Eurostars Bcn Design,Passeig de Gr cia 29 Eixample 08007 Barcelona Spain,Barcelona,41.3907208,2.1660732
Olivia Balmes Hotel,Balmes 117 Eixample 08008 Barcelona Spain,Barcelona,41.392095,2.158493
Hotel Johann Strauss,Favoritenstra e 12 04 Wieden 1040 Vienna Austria,Vienna,48.1949694,16.3692624
Ilunion Barcelona,Ramon Turr 196 198 Sant Mart 08005 Barcelona Spain,Barcelona,41.3989322,2.2024183
Radisson Blu Champs Elys es Paris,78 Bis Avenue Marceau 8th arr 75008 Paris France,Paris,48.8719212,2.2971404
Hotel Villa Emilia,Calabria 115 117 Eixample 08015 Barcelona Spain,Barcelona,41.3802469,2.1541149
Novotel London Blackfriars,46 Blackfriars Road Southwark London SE1 8NZ United Kingdom,London,51.5050165,-0.1049831
Atlantis Hotel Vienna,Wurzbachgasse 21 15 Rudolfsheim F nfhaus 1150 Vienna Austria,Vienna,48.2037451,16.3356767
St Pancras Renaissance Hotel London,Euston Road Camden London NW1 2AR United Kingdom,London,51.5267769,-0.1324905
Le Parisis Paris Tour Eiffel,102 Bd De Grenelle 15th arr 75015 Paris France,Paris,48.8494851,2.2955063
Falkensteiner Hotel Wien Zentrum Schottenfeld,Schottenfeldgasse 74 07 Neubau 1070 Vienna Austria,Vienna,48.2048494,16.343618
Park Plaza Victoria Amsterdam,Damrak 1 5 Amsterdam City Center 1012 LG Amsterdam Netherlands,Amsterdam,52.377278,4.897818
Crowne Plaza Milan City,Via Melchiorre Gioia 73 Central Station 20124 Milan Italy,Milan,45.4896727,9.2006406
AC Hotel Milano a Marriott Lifestyle Hotel,Via Tazzoli 2 Garibaldi Station 20154 Milan Italy,Milan,45.4851799,9.1831189
Hotel Derby,Loreto 21 25 Les Corts 08029 Barcelona Spain,Barcelona,41.3897735,2.1419762
The Zetter Townhouse Marylebone,28 30 Seymour Street Westminster Borough London W1H 7JB United Kingdom,London,51.514839,-0.1586656
NH Milano Grand Hotel Verdi,Via Melchiorre Gioia 6 Garibaldi Station 20124 Milan Italy,Milan,45.4814923,9.192023
Hotel Cavour,Via Fatebenefratelli 21 Milan City Center 20121 Milan Italy,Milan,45.4726942,9.1943911
FourSide Hotel Vienna City Center,Grieshofgasse 11 12 Meidling 1120 Vienna Austria,Vienna,48.1825159,16.3322428
Hotel Villa Saxe Eiffel,9 Villa de Saxe 7th arr 75007 Paris France,Paris,48.849758,2.3095213
Park Inn by Radisson Uno City Vienna,Wagramer Stra e 16 18 22 Donaustadt 1220 Vienna Austria,Vienna,48.2340799,16.4210093
The Bryson Hotel,124 Clerkenwell Rd Camden London EC1R 5DJ United Kingdom,London,51.5220869,-0.1082443
Hotel Well and Come,Girona 158 Eixample 08037 Barcelona Spain,Barcelona,41.3991773,2.1656134
Radisson Blu Edwardian Grafton,130 Tottenham Court Road Camden London W1T 5AY United Kingdom,London,51.5241386,-0.1380807
Sofitel Legend The Grand Amsterdam,Oudezijds Voorburgwal 197 Amsterdam City Center 1012 EX Amsterdam Netherlands,Amsterdam,52.370835,4.895403
Qualys Hotel Nasco,Corso Sempione 69 Fiera Milano City 20149 Milan Italy,Milan,45.4848809,9.1596461
Fleming s Conference Hotel Wien,Neubaug rtel 26 28 07 Neubau 1070 Vienna Austria,Vienna,48.1995177,16.3388225
Radisson Blu Edwardian Hampshire,31 36 Leicester Square Westminster Borough London WC2H 7LH United Kingdom,London,51.509963,-0.129797
Royal Saint Michel,3 Boulevard Saint Michel 5th arr 75005 Paris France,Paris,48.8528364,2.3440803
Starhotels Tourist,Viale Fulvio Testi 300 Bicocca Zara 20126 Milan Italy,Milan,45.5266395,9.2131549
H tel De Sers Champs Elys es Paris,41 Avenue Pierre 1er de Serbie 8th arr 75008 Paris France,Paris,48.8683593,2.3002117
Bianca Maria Palace Hotel,Viale Bianca Maria 4 Milan City Center 20129 Milan Italy,Milan,45.4635445,9.2068649
Hotel Les Bains Paris,7 Rue Du Bourg L abb 3rd arr 75003 Paris France,Paris,48.863828,2.3519345
Claridge s,41 43 Brook Street Westminster Borough London W1K 4HJ United Kingdom,London,51.5125035,-0.1477438
The Premier Notting Hill,5 7 Princes Square Kensington and Chelsea London W2 4NP United Kingdom,London,51.5127453,-0.1926437
Best Western Premier Op ra Li ge,9 Rue De Li ge 9th arr 75009 Paris France,Paris,48.8795947,2.3280695
Austria Trend Hotel Astoria Wien,K rntner Stra e 32 34 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2044655,16.3702399
La Clef Tour Eiffel,83 avenue Kl ber 16th arr 75016 Paris France,Paris,48.8647019,2.2886425
Best Western Madison Hotel,Via Privata Leopoldo Gasparotto 8 Central Station 20124 Milan Italy,Milan,45.4881471,9.2016609
Pershing Hall,49 rue Pierre Charron 8th arr 75008 Paris France,Paris,48.8691325,2.3021659
Best Western Plus Hotel Blue Square,Slotermeerlaan 80 Geuzenveld Slotermeer 1064 HD Amsterdam Netherlands,Amsterdam,52.3786823,4.8207833
AC Hotel Barcelona Forum a Marriott Lifestyle Hotel,Paseo Taulat 278 Sant Mart 08019 Barcelona Spain,Barcelona,41.4101306,2.2188047
Hotel Boutique Duomo,Via Mac Mahon 45 Sempione 20155 Milan Italy,Milan,45.4909585,9.1614268
Austria Trend Hotel Doppio Wien,Rennweg 99 Rinnboeckstrasse 1 03 Landstra e 1030 Vienna Austria,Vienna,48.1854312,16.404884
Amsterdam Marriott Hotel,Stadhouderskade 12 Oud West 1054 ES Amsterdam Netherlands,Amsterdam,52.362514,4.8800077
Barcelona Princess,Avenida Diagonal 1 Sant Mart 08019 Barcelona Spain,Barcelona,41.4109715,2.2186535
Royal Garden Hotel,2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom,London,51.5027022,-0.1882164
H tel de Jos phine BONAPARTE,10 rue d Ormesson 4th arr 75004 Paris France,Paris,48.8555319,2.3621212
Le G n ral H tel,5 7 rue Rampon 11th arr 75011 Paris France,Paris,48.8662695,2.3668616
Club Quarters Hotel St Paul s,24 Ludgate Hill City of London London EC4M 7DR United Kingdom,London,51.5139298,-0.101126
Pestana Arena Barcelona,Consell de Cent 51 53 Sants Montju c 08014 Barcelona Spain,Barcelona,41.376801,2.1460443
Great St Helen Hotel,36 Great st Helens City of London London EC3A 6AP United Kingdom,London,51.5149583,-0.0823869
Best Western Mercedes Arc de Triomphe,128 avenue de Wagram 17th arr 75017 Paris France,Paris,48.8848292,2.3035189
My Home In Paris,5 Rue De Malte 11th arr 75011 Paris France,Paris,48.8636049,2.3688352
Simply Rooms Suites,21 Avonmore Road Kensington Hammersmith and Fulham London W14 8RP United Kingdom,London,51.4944875,-0.2070605
NH Wien Belvedere,Rennweg 12a 03 Landstra e 1030 Vienna Austria,Vienna,48.1954348,16.383429
Exe Vienna,Ottakringer Stra e 34 36 17 Hernals 1170 Vienna Austria,Vienna,48.2149414,16.3365285
Hotel Le Mareuil,51 Rue de Malte 11th arr 75011 Paris France,Paris,48.8659899,2.3674149
Duret,30 Rue Duret 16th arr 75016 Paris France,Paris,48.8752553,2.286653
ARCOTEL Kaiserwasser Superior,Wagramer Stra e 8 22 Donaustadt 1220 Vienna Austria,Vienna,48.231915,16.417026
Holiday Inn London Oxford Circus,57 59 Welbeck Street Westminster Borough London W1G 9BL United Kingdom,London,51.516843,-0.1495574
Boutique Hotel Notting Hill,Westeinde 26 Amsterdam City Center 1017 ZP Amsterdam Netherlands,Amsterdam,52.3583821,4.8988777
Hotel Saint Dominique,62 Rue Saint Dominique 7th arr 75007 Paris France,Paris,48.8599998,2.3087425
Mercure Paris Gobelins Place d Italie,8 bis Avenue de la Soeur Rosalie 13th arr 75013 Paris France,Paris,48.8321231,2.3536172
Hotel Neri,San Sever 5 Ciutat Vella 08002 Barcelona Spain,Barcelona,41.3832498,2.1753483
Hotel Michelangelo,Piazza Luigi di Savoia 6 Central Station 20124 Milan Italy,Milan,45.4845143,9.2057532
Hotel Landhaus Fuhrgassl Huber,Rathstra e 24 Neustift am Walde 19 D bling 1190 Vienna Austria,Vienna,48.2508693,16.304957
Am Spiegeln,Johann H rbiger Gasse 30 23 Liesing 1230 Vienna Austria,Vienna,48.1537005,16.2825822
Petit Palace Museum,Diputacion 250 Eixample 08007 Barcelona Spain,Barcelona,41.3888014,2.1653738
Holiday Inn Paris Montparnasse Pasteur,10 rue Gager Gabillot 15th arr 75015 Paris France,Paris,48.8376887,2.3063102
Hotel Margot House,Paseo de Gracia 46 Eixample 08007 Barcelona Spain,Barcelona,41.3918805,2.1660363
Hotel Arena, s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,Amsterdam,52.3605759,4.9159683
M by Montcalm Shoreditch London Tech City,151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom,London,51.5278465,-0.0889473
The Westbourne Hyde Park,51 Gloucester Terrace Westminster Borough London W2 3DQ United Kingdom,London,51.5131074,-0.1778707
Park Plaza County Hall London,1 Addington Street Lambeth London SE1 7RY United Kingdom,London,51.5014001,-0.1160092
Commodore Hotel,50 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,London,51.5124496,-0.1795215
Bilderberg Hotel Jan Luyken,Jan Luykenstraat 58 Oud Zuid 1071 CS Amsterdam Netherlands,Amsterdam,52.3599196,4.8810128
Royal Hotel Champs Elys es,33 avenue de Friedland 8th arr 75008 Paris France,Paris,48.8740463,2.300196
Medinaceli,Duc De Medinaceli 8 Ciutat Vella 08002 Barcelona Spain,Barcelona,41.3781685,2.1786627
Le Grand H tel de Normandie,4 rue Amsterdam 9th arr 75009 Paris France,Amsterdam,48.8759461,2.3270955
Suites H tel Helzear Montparnasse,40 rue Liancourt 14th arr 75014 Paris France,Paris,48.8346811,2.3255098
Hotel Opera Cadet,24 rue Cadet 9th arr 75009 Paris France,Paris,48.8754371,2.3434586
The Yard Milano,Piazza XXIV Maggio 8 Milan City Center 20123 Milan Italy,Milan,45.453152,9.179172
TH Street Duomo,Via Santa Radegonda 14 Milan City Center 20121 Milan Italy,Milan,45.4657568,9.1916674
H tel Madison by MH,143 Boulevard Saint Germain 6th arr 75006 Paris France,Paris,48.8531641,2.3344097
Novotel Barcelona City,Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain,Barcelona,41.4038774,2.1911894
IH Hotels Milano Gioia,Via della Giustizia 10 D Bicocca Zara 20125 Milan Italy,Milan,45.49952,9.206138
Mercer House B ria BCN,Boria 24 26 Ciutat Vella 08003 Barcelona Spain,Barcelona,41.3846844,2.1791065
Paddington Court Executive Rooms,3 Devonshire Terrace Westminster Borough London W2 3DN United Kingdom,London,51.5138357,-0.1797976
Pestana Chelsea Bridge Hotel Spa,354 Queenstown Road Battersea London SW8 4AE United Kingdom,London,51.4815995,-0.1481053
The Laslett,8 Pembridge Garden Kensington and Chelsea London W2 4DU United Kingdom,London,51.5095259,-0.1967234
H tel de la Bourdonnais,111 avenue de la Bourdonnais 7th arr 75007 Paris France,Paris,48.8550466,2.304583
Novotel Paris Les Halles,8 Place Marguerite de Navarre 1st arr 75001 Paris France,Paris,48.8607299,2.3465326
Strand Palace Hotel,372 Strand Westminster Borough London WC2R 0JJ United Kingdom,London,51.5110993,-0.1208673
Hotel Sacher Wien,Philharmoniker Stra e 4 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2038793,16.3698086
DoubleTree by Hilton London West End,92 Southampton Row Camden London WC1B 4BH United Kingdom,London,51.5201065,-0.1221393
Hotel Louvre Montana,12 rue Saint Roch 1st arr 75001 Paris France,Paris,48.8644627,2.3318473
Napoleon Paris,40 avenue de Friedland 8th arr 75008 Paris France,Paris,48.8743885,2.2980915
Grand Hotel Central,Via Laietana 30 Ciutat Vella 08003 Barcelona Spain,Barcelona,41.3849695,2.1776631
Radisson Blu Edwardian Bloomsbury Street,9 13 Bloomsbury Street Nr Covent Garden Camden London WC1B 3QD United Kingdom,London,51.517608,-0.1276253
Hotel Am Parkring,Parkring 12 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2056333,16.3778615
Grange Wellington Hotel,71 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,London,51.4944319,-0.1363756
Best Western Hotel Montmartre Sacr Coeur,66 Boulevard Barb s 18th arr 75018 Paris France,Paris,48.888539,2.3498459
The Mirror Barcelona,Corcega 255 Eixample 08036 Barcelona Spain,Barcelona,41.3930406,2.1545393
Hotel Les Rives de Notre Dame,15 Quai Saint Michel 5th arr 75005 Paris France,Paris,48.8532269,2.3457159
Hotel Cavendish,75 Gower Street Camden London WC1E 6HJ United Kingdom,London,51.5220522,-0.132414
Park Hotel,Stadhouderskade 25 Oud Zuid 1071 ZD Amsterdam Netherlands,Amsterdam,52.3613814,4.8832594
Corendon Vitality Hotel Amsterdam,Aletta Jacobslaan 7 Slotervaart 1066 BP Amsterdam Netherlands,Amsterdam,52.3466449,4.8310984
Le Tourville Eiffel,16 avenue de Tourville 7th arr 75007 Paris France,Paris,48.8542681,2.3078116
Hilton Vienna Danube Waterfront,Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,Vienna,48.2140659,16.4217627
Grand Hotel Amr th Amsterdam,Prins Hendrikkade 108 Amsterdam City Center 1011 AK Amsterdam Netherlands,Amsterdam,52.3744149,4.9041443
Hotel Palais Strudlhof,Pasteurgasse 1 09 Alsergrund 1090 Vienna Austria,Vienna,48.2217697,16.3578738
The Hoxton Amsterdam,Herengracht 255 Amsterdam City Center 1016 BJ Amsterdam Netherlands,Amsterdam,52.3718665,4.8873794
