hotel_address,average_score,standard_deviation,skew,number_of_reviews,name,city,latitude,longitude
Via Felice Casati 18 Central Station 20124 Milan Italy,8.35695364238,1.52720664093,-1.15372904431,302,Best Western Plus Hotel Felice Casati,Milan,45.4787357,9.2041131
Via Feltre 19 B Citt Studi 20132 Milan Italy,8.69565217391,1.19475397925,-1.55796054448,115,Nu Hotel,Milan,45.4911829,9.2393614
Via Forcella 6 Navigli 20144 Milan Italy,8.77831325301,1.53678855781,-1.65001420197,83,Hotel Magna Pars Small Luxury Hotels of the World,Milan,45.4524879,9.1669784
Via G Arimondi 12 Sempione 20155 Milan Italy,8.1,1.54869672256,-0.880512749777,27,Mercure Milano Regency,Milan,45.4897688,9.1549451
Via G B Pirelli 7 Central Station 20124 Milan Italy,8.07751937984,1.52204246913,-0.872661337379,258,Hotel Auriga,Milan,45.4858877,9.2042827
Via G Silva 12 Fiera Milano City 20149 Milan Italy,7.77887323944,1.40070548479,-0.428697985661,71,Hotel Portello Gruppo Minihotel,Milan,45.4802503,9.1494925
Via Gaetano Airaghi 125 20153 Milan Italy,6.5800856531,2.08370172246,-0.131752189548,467,Idea Hotel Milano San Siro,Milan,45.4720654,9.0777871
Via Galileo Galilei 2 Central Station 20124 Milan Italy,8.28597701149,1.49820511643,-0.995962155071,435,Windsor Hotel Milano,Milan,45.4794587,9.1951427
Via Gerolamo Cardano 1 Central Station 20124 Milan Italy,8.26691176471,1.6227117289,-0.973807078349,136,Four Points Sheraton Milan Center,Milan,45.4851889,9.198015
Via Ges 6 8 Milan City Center 20121 Milan Italy,8.78863636364,1.44692390779,-1.85848932018,44,Four Seasons Hotel Milano,Milan,45.469339,9.195108
Via Giacomo Watt 13 Famagosta 20143 Milan Italy,7.45537634409,1.78776566524,-0.784023035783,186,IH Hotels Milano Watt 13,Milan,45.443791,9.152947
Via Gian Battista Pirelli 20 Central Station 20124 Milan Italy,8.60280561122,1.50788827587,-1.30715460947,499,LaGare Hotel Milano Centrale MGallery by Sofitel,Milan,45.484237,9.198858
Via Giorgio Stephenson 55 20157 Milan Italy,7.71845493562,1.90730293845,-0.980799609928,233,Barcel Milan,Milan,45.51152,9.1241306
Via Giovanni Battista Fauch Sempione 20154 Milan Italy,8.58529411765,1.414558072,-1.28950434292,68,UNA Hotel Scandinavia,Milan,45.4859983,9.1637603
Via Giovanni Nicotera 9 Niguarda 20161 Milan Italy,8.59090909091,1.35180208652,-1.60518261953,209,Acca Palace,Milan,45.5099969,9.1739942
Via Hoepli 6 Milan City Center 20121 Milan Italy,8.17545787546,1.58302759044,-0.898370847731,273,Sina De La Ville,Milan,45.465957,9.192297
Via L Muratori 14 Porta Romana 20135 Milan Italy,7.85890410959,1.5841081978,-0.733519002321,73,UNA Hotel Mediterraneo,Milan,45.451873,9.20548
Via La Spezia 25 Famagosta 20142 Milan Italy,7.71212121212,1.82632786893,-0.964297031051,33,Hotel La Spezia Gruppo MiniHotel,Milan,45.4408963,9.1728003
Via Laietana 17 Ciutat Vella 08003 Barcelona Spain,7.84882075472,1.78146446144,-0.757922142768,424,Exe Laietana Palace,Barcelona,41.3833541,2.1794038
Via Laietana 30 Ciutat Vella 08003 Barcelona Spain,9.06946308725,1.21900234377,-2.30077284916,298,Grand Hotel Central,Barcelona,41.3849695,2.1776631
Via Laietana 42 Ciutat Vella 08003 Barcelona Spain,6.99771863118,1.98037955262,-0.218602686816,263,Ilunion Almirante,Barcelona,41.3860521,2.176157
Via Laietana 49 Ciutat Vella 08003 Barcelona Spain,9.07765667575,1.2662245253,-2.35214771651,367,Ohla Barcelona,Barcelona,41.3870479,2.174336
Via Layetana 3 Ciutat Vella 08003 Barcelona Spain,7.76481481481,1.89220420608,-0.945126738623,54,Barcelona Hotel Colonial,Barcelona,41.3822909,2.1807447
Via Lazzaretto 5 Central Station 20124 Milan Italy,8.45055555556,1.44134857795,-1.33785419957,180,NH Milano Machiavelli,Milan,45.4776167,9.2016244
Via Lazzaro Palazzi 18 Central Station 20124 Milan Italy,8.60522875817,1.39909702316,-1.36659868451,153,Hotel Sanpi Milano,Milan,45.4777623,9.203169
Via Lentasio 3 Milan City Center 20122 Milan Italy,7.55254237288,1.70457266695,-0.662373847222,236,Best Western Hotel Ascot,Milan,45.4580137,9.1913676
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,7.39012345679,1.97374041722,-0.78664188399,81,Ca Bianca Hotel Corte Del Naviglio,Milan,45.443502,9.1377081
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,6.71226993865,1.97823880414,-0.183662401066,163,IH Hotels Milano Lorenteggio,Milan,45.4436132,9.1161094
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,8.2725,1.56504910517,-1.37687589786,440,Hilton Garden Inn Milan North,Milan,45.5161671,9.2272778
Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,7.70243902439,1.508225415,-0.488075541124,41,DoubleTree By Hilton Milan,Milan,45.5005657,9.1383663
Via Luigi Galvani 12 Central Station 20124 Milan Italy,8.18326180258,1.67404723421,-0.907019633764,233,Hilton Milan,Milan,45.4862032,9.200322
Via M Buonarroti 13 Fiera Milano City 20149 Milan Italy,8.43,1.39765676918,-1.22524419941,10,Hotel Wagner,Milan,45.4684949,9.1550355
Via Mac Mahon 45 Sempione 20155 Milan Italy,7.25967741935,2.12073755168,-0.590620855911,62,Hotel Boutique Duomo,Milan,45.4909585,9.1614268
Via Manin 7 Milan City Center 20121 Milan Italy,8.33169642857,1.49864655735,-0.920540775954,224,Hotel Manin,Milan,45.4739801,9.1960671
Via Manzoni 29 Milan City Center 20121 Milan Italy,8.99743589744,1.3270389222,-2.70496806002,78,Grand Hotel et de Milan,Milan,45.4699058,9.1925024
Via Manzoni 31 Milan City Center 20121 Milan Italy,9.13076923077,1.24073939374,-1.90789740993,156,Armani Hotel Milano,Milan,45.470532,9.19302
Via Masaccio 19 Fiera Milano City 20149 Milan Italy,7.71588785047,1.90516425938,-0.6115098862,107,Meli Milano,Milan,45.4792738,9.1459546
Via Mauro Macchi 1 Central Station 20124 Milan Italy,8.46333333333,1.35893763087,-0.76648454674,120,Hotel Mediolanum,Milan,45.4813423,9.2039494
Via Mazzini 4 Milan City Center 20123 Milan Italy,9.321875,0.890364433505,-2.2512069309,320,UNA Maison Milano,Milan,45.4633289,9.1884242
Via Mecenate 121 20138 Milan Italy,7.99576719577,1.69243720421,-0.849447181966,189,Novotel Milano Linate Aeroporto,Milan,45.4481878,9.2570459
Via Medici 3 Milan City Center 20123 Milan Italy,7.93740458015,1.89409348636,-0.870123762749,131,Hotel Carrobbio,Milan,45.4606597,9.1810947
Via Melchiorre Gioia 6 Garibaldi Station 20124 Milan Italy,8.19152542373,1.53392931295,-0.942191673615,177,NH Milano Grand Hotel Verdi,Milan,45.4814923,9.192023
Via Melchiorre Gioia 73 Central Station 20124 Milan Italy,8.4178343949,1.59837670798,-1.30161086362,157,Crowne Plaza Milan City,Milan,45.4896727,9.2006406
Via Messina 10 Sempione 20154 Milan Italy,8.19333333333,1.64821024597,-1.00455271302,135,Leonardo Hotel Milan City Center,Milan,45.482442,9.1756982
Via Molino Delle Armi 1 Angolo Corso Italia Milan City Center 20123 Milan Italy,8.72173913043,1.60053939118,-1.73015651855,69,Petit Palais Hotel De Charme,Milan,45.4559784,9.1871812
Via Monte Rosa 90 Fiera Milano City 20149 Milan Italy,7.39795918367,2.13341371553,-0.702388176139,49,Mokinba Hotels Montebianco,Milan,45.4788051,9.1446276
Via Morigi 2 Milan City Center 20123 Milan Italy,7.59928057554,1.71512860898,-0.62652124623,139,Hotel Mentana,Milan,45.4622972,9.1814695
Via Murat 21 Niguarda 20159 Milan Italy,7.39831932773,1.85864827834,-0.78441007399,119,Atahotel Contessa Jolanda,Milan,45.4984161,9.1904375
Via Napo Torriani 18 Central Station 20124 Milan Italy,9.33982889734,0.962088776414,-2.676582217,1052,Hotel Berna,Milan,45.4826692,9.2034371
Via Napo Torriani 24 Central Station 20124 Milan Italy,8.3568627451,1.66836583266,-1.24140263265,306,Best Western Atlantic Hotel,Milan,45.4830211,9.2033246
Via Ozanam 12 Citt Studi 20129 Milan Italy,8.12839506173,1.51955869975,-0.720236971234,81,LHP Hotel Napoleon,Milan,45.4802415,9.2131919
Via Palmanova 153 20132 Milan Italy,6.38333333333,1.75645993839,0.414724578362,12,Ibis Styles Milano Palmanova,Milan,45.5045259,9.246461
Via Panfilo Castaldi 7 Central Station 20124 Milan Italy,7.44892086331,2.13308536511,-0.506473280629,139,Mokinba Hotels Baviera,Milan,45.4782808,9.1997755
Via Pietro Calvi 32 P Vittoria 20129 Milan Italy,8.14204545455,1.84607203947,-1.03111916958,88,Hotel Vittoria,Milan,45.463135,9.2102
Via Pietro Gaggia 3 Ripamonti Corvetto 20139 Milan Italy,7.71071428571,1.80336671166,-0.802196487466,504,Starhotels Business Palace,Milan,45.43784,9.230901
Via Pietro Orseolo 1 Navigli 20144 Milan Italy,8.285,1.37436751852,-1.09338935861,80,Hotel Mercure Milano Solari,Milan,45.4565757,9.1684824
Via Poliziano 11 Sempione 20154 Milan Italy,8.04299065421,1.50220668813,-0.997487757893,107,ADI Hotel Poliziano Fiera,Milan,45.4837173,9.1649371
Via Privata Fratelli Gabba 7 B Milan City Center 20121 Milan Italy,9.25294117647,0.799310364517,-1.13475367123,17,Bulgari Hotel Milano,Milan,45.4701334,9.1897405
Via Privata Leopoldo Gasparotto 8 Central Station 20124 Milan Italy,8.49468085106,1.41356227237,-1.30539790615,376,Best Western Madison Hotel,Milan,45.4881471,9.2016609
Via Privata Polonia 10 20157 Milan Italy,7.28205128205,1.81557071917,-0.663168412434,78,The Hub Hotel,Milan,45.5138582,9.1194759
Via Riccardo Lombardi 9 11 20153 Milan Italy,8.15384615385,1.32490928572,-1.04614309264,26,Hotel Silver,Milan,45.4589731,9.0687506
Via Roberto Lepetit 15 Central Station 20124 Milan Italy,8.16733333333,1.45885386044,-0.637869971311,150,Colombia,Milan,45.4829817,9.2041911
Via Rubens 21 San Siro 20148 Milan Italy,8.47168141593,1.59762485688,-1.21293905434,113,Antares Hotel Rubens,Milan,45.4670579,9.1427822
Via San Raffaele 3 Milan City Center 20121 Milan Italy,8.36869918699,1.46059672421,-0.830557153155,246,STRAF a Member of Design Hotels ,Milan,45.465237,9.191247
Via San Raffaele 6 Milan City Center 20121 Milan Italy,8.14193548387,1.79312228181,-0.739049310329,93,Sina The Gray,Milan,45.4655368,9.1914986
Via San Tomaso 6 Milan City Center 20121 Milan Italy,9.14634146341,0.968796519801,-2.057848454,82,Antica Locanda Dei Mercanti,Milan,45.467298,9.1846982
Via San Tomaso 8 b Milan City Center 20121 Milan Italy,8.50294117647,1.48424266715,-1.298275574,68,Palazzo Segreti,Milan,45.4672309,9.184154
Via Santa Marta 4 Milan City Center 20123 Milan Italy,9.3395480226,1.13112766501,-2.44943293046,177,Hotel Santa Marta Suites,Milan,45.4630441,9.183607
Via Santa Radegonda 14 Milan City Center 20121 Milan Italy,7.6,1.91490861401,-0.443495924591,33,TH Street Duomo,Milan,45.4657568,9.1916674
Via Santa Sofia 10 Milan City Center 20122 Milan Italy,8.39977678571,1.54052634725,-1.23560524361,448,Uptown Palace,Milan,45.4574655,9.1919138
Via Santo Spirito 20 Milan City Center 20121 Milan Italy,9.27219512195,0.885868113594,-1.80795503883,205,Hotel Manzoni,Milan,45.470238,9.195347
Via Senato 22 Milan City Center 20121 Milan Italy,8.84754901961,1.46574813949,-1.88396291544,204,Senato Hotel Milano,Milan,45.4714062,9.1965303
Via Senato 5 Milan City Center 20121 Milan Italy,8.72828947368,1.4628927961,-1.51534937361,152,Baglioni Hotel Carlton The Leading Hotels of the World,Milan,45.4691663,9.1984454
Via Senigallia 6 20161 Milan Italy,7.79051172708,1.83787864797,-0.922359103055,1876,Hotel Da Vinci,Milan,45.5331372,9.1711019
Via Silvio Pellico 2 Milan City Center 20121 Milan Italy,8.43823529412,1.68797586208,-1.31518660528,68,TownHouse Duomo,Milan,45.4648822,9.1893265
Via Silvio Pellico 8 Milan City Center 20121 Milan Italy,8.14967320261,1.82757115863,-0.906040987943,153,TownHouse Galleria,Milan,45.4657842,9.1895321
Via Spadari 11 Milan City Center 20123 Milan Italy,9.44362139918,0.89479120139,-3.28487537114,243,Hotel Spadari Al Duomo,Milan,45.463579,9.1869092
Via Spallanzani 40 Central Station 20129 Milan Italy,7.92787136294,1.80946418754,-0.948202019708,653,Starhotels Ritz,Milan,45.4779041,9.2094965
Via Stamira D Ancona 27 Distretto Viale Monza 20127 Milan Italy,8.11502890173,1.73960002875,-1.1161249066,346,Ramada Plaza Milano,Milan,45.501946,9.2277569
Via Tarchetti 2 Milan City Center 20121 Milan Italy,8.21455108359,1.61791483175,-1.04168044089,646,NH Milano Touring,Milan,45.4769167,9.196665
Via Tazzoli 2 Garibaldi Station 20154 Milan Italy,8.20277777778,1.724387805,-1.16382496559,72,AC Hotel Milano a Marriott Lifestyle Hotel,Milan,45.4851799,9.1831189
Via Tiziano 6 Fiera Milano City 20145 Milan Italy,8.07213114754,1.59123967894,-0.829734799925,61,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,Milan,45.4709657,9.1566242
Via Tommaso Grossi 1 Milan City Center 20121 Milan Italy,9.05391304348,1.13038473163,-1.61702369713,115,Park Hyatt Milano,Milan,45.4654912,9.1889612
Via Tortona 35 Navigli 20144 Milan Italy,8.7196969697,1.40020517318,-1.41100819696,198,Nhow Milan,Milan,45.4510425,9.1606536
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,8.225,1.33488385023,-0.212360964988,48,Holiday Inn Milan Garibaldi Station,Milan,45.488764,9.183057
Via Varesina 124 Certosa 20156 Milan Italy,8.72919708029,1.36915391349,-1.42812270957,137,Milan Suite Hotel,Milan,45.5000245,9.1428722
Via Venezia Giulia 8 20157 Milan Italy,7.78990825688,1.7322616855,-1.17307301498,109,Klima Hotel Milano Fiere,Milan,45.5147974,9.116606
Via Villapizzone 24 Certosa 20156 Milan Italy,8.35381165919,1.48332208735,-1.0271677254,223,Radisson Blu Hotel Milan,Milan,45.500667,9.1445874
Via Washington 66 Fiera Milano City 20146 Milan Italy,7.35945945946,2.11834252336,-0.836796196699,74,Milan Marriott Hotel,Milan,45.4611287,9.1542675
Via dell Orso 7 Milan City Center 20121 Milan Italy,8.89011406844,1.23469917308,-1.50249405366,263,Hotel Milano Scala,Milan,45.4689376,9.1868891
Via della Giustizia 10 D Bicocca Zara 20125 Milan Italy,7.32080378251,1.88501004228,-0.562668831072,423,IH Hotels Milano Gioia,Milan,45.49952,9.206138
Via delle Erbe 1 Milan City Center 20121 Milan Italy,7.98571428571,2.00530352716,-0.565711668179,70,Style Hotel,Milan,45.4708973,9.1840992
Viale Andrea Doria 22 Central Station 20124 Milan Italy,8.38843537415,1.46074277441,-0.848902593254,147,ADI Doria Grand Hotel,Milan,45.4853717,9.2115837
Viale Andrea Doria 4 Central Station 20124 Milan Italy,8.92280405405,1.22301819752,-1.69383537001,592,Starhotels Echo,Milan,45.4847398,9.2072916
Viale Bianca Maria 4 Milan City Center 20129 Milan Italy,8.99711538462,1.0981379169,-1.66451150521,520,Bianca Maria Palace Hotel,Milan,45.4635445,9.2068649
Viale Bligny 23 Milan City Center 20136 Milan Italy,7.91530612245,1.65550328977,-1.01947402458,98,Hotel D Este,Milan,45.4510397,9.1920911
Viale Bligny 56 Milan City Center 20136 Milan Italy,5.12153846154,1.76639572185,0.298662998207,65,Hotel Liberty,Milan,45.4508673,9.1948659
Viale Certosa 104 106 Certosa 20156 Milan Italy,8.45060240964,1.53570302436,-1.36933767178,83,Best Western Hotel Mirage,Milan,45.4947129,9.1418864
Viale Certosa 108 Certosa 20156 Milan Italy,7.67901234568,1.78666701216,-0.922522204494,81,Hotel Raffaello,Milan,45.494861,9.141551
Viale Certosa 68 Certosa 20155 Milan Italy,8.53,1.14655405756,-0.765879561085,30,Antares Hotel Accademia,Milan,45.4921089,9.1476806
Viale Fulvio Testi 300 Bicocca Zara 20126 Milan Italy,8.32510822511,1.42870323126,-1.06763752998,231,Starhotels Tourist,Milan,45.5266395,9.2131549
Viale Isonzo 14 Porta Romana 20135 Milan Italy,8.39787234043,1.54358972711,-1.32313034498,188,Grand Visconti Palace,Milan,45.4471408,9.2070051
Viale Isonzo 2 Porta Romana 20135 Milan Italy,8.10684931507,1.37662315984,-0.408281738604,73,Best Western Hotel Major,Milan,45.4472099,9.2090967
Viale Lombardia 74 76 Citt Studi 20131 Milan Italy,7.63454545455,1.77390740309,-0.634111093767,55,Hotel Lombardia,Milan,45.4872511,9.2237385
Viale Monte Grappa 12 Garibaldi Station 20124 Milan Italy,8.2128440367,1.66199907059,-0.937827359807,109,NH Milano Palazzo Moscova,Milan,45.480968,9.189977
Viale Monza 132 Distretto Viale Monza 20127 Milan Italy,8.15798319328,1.58501969182,-1.46467998039,119,Best Western Antares Hotel Concorde,Milan,45.502453,9.2218364
Viale Monza 139 Distretto Viale Monza 20125 Milan Italy,7.96134453782,1.64765417445,-0.904251155677,119,Atahotel Linea Uno,Milan,45.50054,9.2208089
Viale Murillo 9 Fiera Milano City 20149 Milan Italy,8.46216216216,1.34502196416,-1.13587488179,37,Best Western Hotel Astoria,Milan,45.4725167,9.1439198
Viale Piave 42 Milan City Center 20129 Milan Italy,7.62289156627,2.02546744386,-0.796615315618,83,Sheraton Diana Majestic,Milan,45.4736557,9.2066824
Viale Sarca 336 Bicocca Zara 20125 Milan Italy,8.08594449418,1.60981791991,-1.09064930772,1117,Hotel degli Arcimboldi,Milan,45.5257221,9.2150033
Viale Suzzani 13 Bicocca Zara 20162 Milan Italy,7.5813559322,1.50624843125,-0.625077165383,59,Novotel Milano Nord Ca Granda,Milan,45.506502,9.1965192
Viale Tunisia 9 Central Station 20124 Milan Italy,8.07289377289,1.75264444517,-1.15063610467,273,Best Western Hotel St George,Milan,45.4770906,9.2054208
Vijzelstraat 4 Amsterdam City Center 1017 HK Amsterdam Netherlands,7.01427280939,1.91908999532,-0.271855902812,1107,NH Carlton Amsterdam,Amsterdam,52.3663727,4.8930505
Vijzelstraat 49 Amsterdam City Center 1017 HE Amsterdam Netherlands,8.20979381443,1.63509343073,-0.981838836893,194,Albus Hotel Amsterdam City Centre,Amsterdam,52.365823,4.893243
Vilamari 34 36 Eixample 08015 Barcelona Spain,8.27398843931,1.47019407827,-1.13534089063,173,Hotel Vilamar ,Barcelona,41.3766732,2.1524478
Vilana 7 Sarri St Gervasi 08017 Barcelona Spain,8.46935483871,1.59153382145,-1.41329007058,62,Vilana Hotel,Barcelona,41.4047934,2.1288527
Villarroel 106 Eixample 08011 Barcelona Spain,7.65142045455,1.74213682345,-0.704619607542,352,Acevi Villarroel,Barcelona,41.3853781,2.1567228
Viriotgasse 5 09 Alsergrund 1090 Vienna Austria,8.77142857143,0.971008312455,-0.278533589249,28,Hotel Arkadenhof,Vienna,48.2307014,16.3552189
Vondelstraat 18 30 Oud West 1054 GE Amsterdam Netherlands,8.0785440613,1.62794672644,-0.800421401257,522,Hotel Vondel Amsterdam,Amsterdam,52.3625662,4.8779225
W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,8.03004484305,1.59052473005,-0.811687604685,223,Hotel Pension Baron am Schottentor,Vienna,,
W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,7.69562982005,1.75468633985,-0.90813618645,389,Hotel Atlanta,Vienna,,
Wagramer Stra e 16 18 22 Donaustadt 1220 Vienna Austria,8.46011080332,1.48406872741,-1.15336027145,361,Park Inn by Radisson Uno City Vienna,Vienna,48.2340799,16.4210093
Wagramer Stra e 21 22 Donaustadt 1220 Vienna Austria,8.25401785714,1.53476365591,-1.18319687447,224,NH Danube City,Vienna,48.2353789,16.4219737
Wagramer Stra e 51 22 Donaustadt 1220 Vienna Austria,9.12682926829,1.07121995646,-2.07308396234,41,Strandhotel Alte Donau,Vienna,48.2390022,16.4292329
Wagramer Stra e 8 22 Donaustadt 1220 Vienna Austria,8.46503496503,1.43797876247,-1.19846812721,143,ARCOTEL Kaiserwasser Superior,Vienna,48.231915,16.417026
Wallgasse 23 06 Mariahilf 1060 Vienna Austria,8.23112582781,1.46529566666,-1.04205372327,151,Mercure Hotel Raphael Wien,Vienna,48.1919288,16.3391395
Webgasse 23 06 Mariahilf 1060 Vienna Austria,8.04871794872,1.72140192088,-1.00070471909,390,Arthotel ANA Boutique Six,Vienna,48.1941905,16.3462578
Webgasse 26 06 Mariahilf 1060 Vienna Austria,8.88066666667,1.26404574012,-2.17601790258,150,Austria Trend Hotel Anatol Wien,Vienna,48.1945774,16.346356
Weihburggasse 3 01 Innere Stadt 1010 Vienna Austria,9.21726804124,1.05880619251,-2.05032156124,388,Hotel Kaiserin Elisabeth,Vienna,48.2072348,16.372238
Westeinde 26 Amsterdam City Center 1017 ZP Amsterdam Netherlands,8.54505327245,1.48051697831,-1.27417011365,657,Boutique Hotel Notting Hill,Amsterdam,52.3583821,4.8988777
Western Avenue Ealing London W5 1HG United Kingdom,8.50581113801,1.47312992631,-1.22687289886,413,Crowne Plaza London Ealing,London,51.5403942,-0.3697581
Western Gateway Newham London E16 1FA United Kingdom,8.12218114603,1.79795862961,-1.02802512511,541,Good Hotel London,London,51.5084195,0.0253216
Westminster Bridge Road Lambeth London SE1 7UT United Kingdom,8.65286639482,1.49446902916,-1.37572058912,4169,Park Plaza Westminster Bridge London,London,51.5009609,-0.1165913
Westside Wimbledon Common Wimbledon London SW19 4UE United Kingdom,8.30899653979,1.53466496637,-0.857228144022,289,Hotel du Vin Cannizaro House Wimbledon,London,51.4242413,-0.2293503
